"SpcRecID","Rank","GEO_entity","ISO Code 2","RefIDs"
49642,"Species","Country","GT",9004
51415,"Species","Country","GT",9004
51418,"Species","Country","GT",9004
51424,"Species","Country","GT",9004
51433,"Species","Country","GT",9004
51434,"Species","Country","GT",9004
51434,"Species","Country","HN",9004
51436,"Species","Country","GT",9004
51436,"Species","Country","HN",9004
51443,"Species","Country","GT",9004
51446,"Species","Country","GT",9004
51446,"Species","Country","HN",9004
51447,"Species","Country","GT",9004
51450,"Species","Country","GT",9004
51456,"Species","Country","GT",9004
51459,"Species","Country","GT",9004
51464,"Species","Country","GT",9004
51466,"Species","Country","GT",9004
51469,"Species","Country","GT",9004
51471,"Species","Country","GT",9004
53626,"Species","Country","GT",9004
53626,"Species","Country","MX",9004
53630,"Species","Country","GT",9004
53630,"Species","Country","MX",9004
53703,"Species","Country","BZ",9004
53703,"Species","Country","CR",9004
53703,"Species","Country","GT",9004
53703,"Species","Country","HN",9004
53703,"Species","Country","NI",9004
53936,"Species","Country","GT",9004
53936,"Species","Country","MX",9004
53943,"Species","Country","GT",9004
53949,"Species","Country","GT",9004
53949,"Species","Country","MX",9004
53952,"Species","Country","CR",9004
53952,"Species","Country","GT",9004
53955,"Species","Country","CR",9004
53955,"Species","Country","GT",9004
53959,"Species","Country","GT",9004
53959,"Species","Country","HN",9004
53960,"Species","Country","GT",9004
53966,"Species","Country","GT",9004
53967,"Species","Country","GT",9004
53973,"Species","Country","GT",9004
53974,"Species","Country","CR",9004
53974,"Species","Country","GT",9004
53978,"Species","Country","GT",9004
53978,"Species","Country","MX",9004
53981,"Species","Country","GT",9004
53981,"Species","Country","MX",9004
53986,"Species","Country","GT",9004
53986,"Species","Country","MX",9004
53988,"Species","Country","GT",9004
53988,"Species","Country","HN",9004
53989,"Species","Country","CR",9004
53989,"Species","Country","GT",9004
53990,"Species","Country","GT",9004
53990,"Species","Country","MX",9004
53991,"Species","Country","GT",9004
53991,"Species","Country","MX",9004
53992,"Species","Country","GT",9004
53992,"Species","Country","MX",9004
54006,"Species","Country","GT",9004
54014,"Species","Country","GT",9004
54015,"Species","Country","GT",9004
54416,"Species","Country","GT",9004
61645,"Species","Country","BZ",9004
61645,"Species","Country","PA",9004
61665,"Species","Country","GT",9004
61667,"Species","Country","GT",9004
61688,"Species","Country","GT",9004
61688,"Species","Country","HN",9004
61688,"Species","Country","MX",9004
61688,"Species","Country","VE",9004
61704,"Species","Country","BZ",9004
61704,"Species","Country","GT",9004
61704,"Species","Country","HN",9004
61704,"Species","Country","MX",9004
61705,"Species","Country","GT",9004
61705,"Species","Country","MX",9004
61705,"Species","Country","SV",9004
61707,"Species","Country","GT",9004
61707,"Species","Country","HN",9004
61707,"Species","Country","MX",9004
61708,"Species","Country","BZ",9004
61708,"Species","Country","CR",9004
61708,"Species","Country","GT",9004
61708,"Species","Country","HN",9004
61708,"Species","Country","NI",9004
61708,"Species","Country","SV",9004
61711,"Species","Country","GT",9004
61715,"Species","Country","BZ",9004
61715,"Species","Country","GT",9004
61715,"Species","Country","HN",9004
62087,"Species","Country","GT",9004
62099,"Species","Country","GT",9004
62099,"Species","Country","PA",9004
62099,"Species","Country","PE",9004
75755,"Species","Country","GT",9004
75812,"Species","Country","CR",9004
75812,"Species","Country","GT",9004
75812,"Species","Country","MX",9004
75812,"Species","Country","NI",9004
75812,"Species","Country","PA",9004
75813,"Species","Country","CR",9004
75813,"Species","Country","NI",9004
75814,"Species","Country","GT",9004
75814,"Species","Country","MX",9004
75815,"Species","Country","BZ",9004
75815,"Species","Country","CR",9004
75815,"Species","Country","GT",9004
75815,"Species","Country","HN",9004
75815,"Species","Country","MX",9004
75815,"Species","Country","PA",9004
75815,"Species","Country","SV",9004
75815,"Species","Country","US",9004
75817,"Species","Country","BZ",9004
75817,"Species","Country","CR",9004
75817,"Species","Country","GT",9004
75817,"Species","Country","HN",9004
75817,"Species","Country","MX",9004
75818,"Species","Country","CR",9004
75818,"Species","Country","GT",9004
75818,"Species","Country","NI",9004
75818,"Species","Country","PA",9004
75841,"Species","Country","GT",9004
75870,"Species","Country","BZ",9004
75870,"Species","Country","CR",9004
75870,"Species","Country","GT",9004
75870,"Species","Country","HN",9004
104675,"Species","Country","GT",9004
104704,"Species","Country","GT",9004
105052,"Species","Country","GT",9004
12439,"Species","Country","PA",9006
15988,"Species","Country","PA",9006
16732,"Species","Country","PA",9006
16744,"Species","Country","PA",9006
16746,"Species","Country","PA",9006
16750,"Species","Country","PA",9006
16752,"Species","Country","PA",9006
16754,"Species","Country","PA",9006
16756,"Species","Country","PA",9006
16758,"Species","Country","PA",9006
16759,"Species","Country","PA",9006
16765,"Species","Country","NI",9006
16765,"Species","Country","PA",9006
16776,"Species","Country","PA",9006
16778,"Species","Country","PA",9006
16779,"Species","Country","PA",9006
16785,"Species","Country","PA",9006
16787,"Species","Country","PA",9006
16788,"Species","Country","PA",9006
16789,"Species","Country","PA",9006
16798,"Species","Country","PA",9006
16806,"Species","Country","SV",9006
16817,"Species","Country","PA",9006
16840,"Species","Country","PA",9006
16842,"Species","Country","PA",9006
16846,"Species","Country","CR",9006
16846,"Species","Country","PA",9006
16848,"Species","Country","PA",9006
16849,"Species","Country","PA",9006
16853,"Species","Country","PA",9006
16854,"Species","Country","PA",9006
16856,"Species","Country","PA",9006
16862,"Species","Country","PA",9006
16863,"Species","Country","PA",9006
16865,"Species","Country","PA",9006
16870,"Species","Country","PA",9006
17937,"Species","Country","CR",9006
17938,"Species","Country","CR",9006
17949,"Species","Country","CR",9006
18031,"Species","Country","PA",9006
18091,"Species","Country","CR",9006
18511,"Species","Country","PA",9006
18512,"Species","Country","PA",9006
20840,"Species","Country","CO",9006
20840,"Species","Country","PA",9006
24876,"Species","Country","BO",9006
24876,"Species","Country","BR",9006
32103,"Species","Country","CR",9006
32103,"Species","Country","PA",9006
32105,"Species","Country","CR",9006
32105,"Species","Country","PA",9006
43064,"Species","Country","CR",9006
43064,"Species","Country","PA",9006
43065,"Species","Country","PA",9006
43075,"Species","Country","CR",9006
43086,"Species","Country","PA",9006
53631,"Species","Country","PA",9006
53632,"Species","Country","PA",9006
53935,"Species","Country","PA",9006
53937,"Species","Country","PA",9006
53938,"Species","Country","PA",9006
53939,"Species","Country","PA",9006
53942,"Species","Country","PA",9006
53947,"Species","Country","PA",9006
53950,"Species","Country","PA",9006
53957,"Species","Country","PA",9006
53958,"Species","Country","PA",9006
53961,"Species","Country","CR",9006
53961,"Species","Country","PA",9006
53963,"Species","Country","CR",9006
53971,"Species","Country","PA",9006
53972,"Species","Country","PA",9006
53975,"Species","Country","PA",9006
53976,"Species","Country","PA",9006
53982,"Species","Country","PA",9006
53984,"Species","Country","PA",9006
53993,"Species","Country","PA",9006
53994,"Species","Country","PA",9006
53995,"Species","Country","PA",9006
53996,"Species","Country","PA",9006
53997,"Species","Country","PA",9006
54004,"Species","Country","PA",9006
54005,"Species","Country","PA",9006
54009,"Species","Country","CO",9006
54009,"Species","Country","PA",9006
54012,"Species","Country","PA",9006
61807,"Species","Country","CR",9006
61807,"Species","Country","PA",9006
61987,"Species","Country","SR",9006
75826,"Species","Country","BR",9006
75826,"Species","Country","CO",9006
75826,"Species","Country","GY",9006
75826,"Species","Country","PA",9006
75826,"Species","Country","VE",9006
75859,"Species","Country","CO",9006
75859,"Species","Country","CR",9006
75859,"Species","Country","PA",9006
104850,"Species","Country","PA",9006
7892,"Species","Country","GT",9009
7892,"Species","Country","HN",9009
7892,"Species","Country","SV",9009
8052,"Species","Country","CR",9009
8052,"Species","Country","PA",9009
8060,"Species","Country","PE",9009
8280,"Species","Country","BZ",9009
52226,"Species","Country","AR",9009
52226,"Species","Territory","GF",9009
52226,"Species","Country","GT",9009
52226,"Species","Country","GY",9009
52226,"Species","Country","HN",9009
52226,"Species","Country","PA",9009
104984,"Species","Country","GT",9009
104984,"Species","Country","HN",9009
11301,"Species","Country","CR",9015
11301,"Species","Country","NI",9015
11301,"Species","Country","PA",9015
20156,"Species","Country","MX",9019
20858,"Species","Country","MX",9019
20906,"Species","Country","MX",9019
20920,"Species","Country","MX",9019
27521,"Species","Country","MX",9019
51475,"Species","Country","MX",9019
58946,"Species","Country","MX",9019
58959,"Species","Country","MX",9019
8804,"Species","Country","CR",9037
12375,"Species","Country","CR",9037
12442,"Species","Country","CR",9037
12442,"Species","Country","PA",9037
12453,"Species","Country","CO",9037
12453,"Species","Country","CR",9037
12453,"Species","Country","EC",9037
12453,"Species","Country","PA",9037
15909,"Species","Country","PA",9037
17238,"Species","Country","CR",9037
17819,"Species","Country","CR",9037
17820,"Species","Country","CR",9037
17822,"Species","Country","CR",9037
17829,"Species","Country","CR",9037
17830,"Species","Country","CR",9037
17831,"Species","Country","CR",9037
17834,"Species","Country","CR",9037
17835,"Species","Country","CR",9037
17840,"Species","Country","CR",9037
17841,"Species","Country","CR",9037
17842,"Species","Country","CR",9037
17850,"Species","Country","CR",9037
17851,"Species","Country","CR",9037
17855,"Species","Country","CR",9037
17856,"Species","Country","CR",9037
17859,"Species","Country","CR",9037
17862,"Species","Country","CR",9037
17864,"Species","Country","CR",9037
17865,"Species","Country","CR",9037
17866,"Species","Country","CR",9037
17868,"Species","Country","CR",9037
17869,"Species","Country","CR",9037
17871,"Species","Country","CR",9037
17877,"Species","Country","CR",9037
17878,"Species","Country","CR",9037
17879,"Species","Country","CR",9037
17880,"Species","Country","CR",9037
17881,"Species","Country","CR",9037
17883,"Species","Country","CR",9037
17884,"Species","Country","CR",9037
17885,"Species","Country","CR",9037
17887,"Species","Country","CR",9037
17888,"Species","Country","CR",9037
17890,"Species","Country","CR",9037
17891,"Species","Country","CR",9037
17894,"Species","Country","CR",9037
17896,"Species","Country","CR",9037
17898,"Species","Country","CR",9037
17899,"Species","Country","CR",9037
17900,"Species","Country","CR",9037
17901,"Species","Country","CR",9037
17903,"Species","Country","CR",9037
17905,"Species","Country","CR",9037
17909,"Species","Country","CR",9037
17910,"Species","Country","CR",9037
17911,"Species","Country","CR",9037
17912,"Species","Country","CR",9037
17913,"Species","Country","CR",9037
17915,"Species","Country","CR",9037
17916,"Species","Country","CR",9037
17917,"Species","Country","CR",9037
17918,"Species","Country","CR",9037
17919,"Species","Country","CR",9037
17920,"Species","Country","CR",9037
17922,"Species","Country","CR",9037
17923,"Species","Country","CR",9037
17928,"Species","Country","CR",9037
17931,"Species","Country","CR",9037
17934,"Species","Country","CR",9037
17935,"Species","Country","CR",9037
17936,"Species","Country","CR",9037
17939,"Species","Country","CR",9037
17941,"Species","Country","CR",9037
17942,"Species","Country","CR",9037
17943,"Species","Country","CR",9037
17944,"Species","Country","CR",9037
17945,"Species","Country","CR",9037
17946,"Species","Country","CR",9037
17947,"Species","Country","CR",9037
17950,"Species","Country","CR",9037
17951,"Species","Country","CR",9037
17952,"Species","Country","CR",9037
17953,"Species","Country","CR",9037
17955,"Species","Country","CR",9037
17957,"Species","Country","CR",9037
17958,"Species","Country","CR",9037
17959,"Species","Country","CR",9037
17960,"Species","Country","CR",9037
17961,"Species","Country","CR",9037
17962,"Species","Country","CR",9037
17963,"Species","Country","CR",9037
17964,"Species","Country","CR",9037
17965,"Species","Country","CR",9037
17966,"Species","Country","CR",9037
17967,"Species","Country","CR",9037
17968,"Species","Country","CR",9037
17969,"Species","Country","CR",9037
17971,"Species","Country","CR",9037
17972,"Species","Country","CR",9037
17973,"Species","Country","CR",9037
17974,"Species","Country","CR",9037
17982,"Species","Country","CR",9037
17987,"Species","Country","CR",9037
17989,"Species","Country","CR",9037
17991,"Species","Country","CR",9037
17992,"Species","Country","CR",9037
17995,"Species","Country","CR",9037
17998,"Species","Country","CR",9037
18001,"Species","Country","CR",9037
18002,"Species","Country","CR",9037
18004,"Species","Country","CR",9037
18006,"Species","Country","CR",9037
18011,"Species","Country","CR",9037
18015,"Species","Country","CR",9037
18016,"Species","Country","CR",9037
18017,"Species","Country","CR",9037
18018,"Species","Country","CR",9037
18019,"Species","Country","CR",9037
18020,"Species","Country","CR",9037
18026,"Species","Country","CR",9037
18029,"Species","Country","CR",9037
18030,"Species","Country","CR",9037
