ComName,LanDesc,SpcRecID
Malay Leaf-nosed Bat,English,10152
Philippine Forest Roundleaf Bat,English,10153
Pomona Roundleaf Bat,English,10154
Pratt's Roundleaf Bat,English,10155
Pratt's Leaf-nosed Bat,English,10155
Philippine Pygmy Roundleaf Bat,English,10156
Noack's Roundleaf Bat,English,10157
Noack's Leaf-nosed Bat,English,10157
Wart-nosed Leaf-nosed Bat,English,10160
Semon's Roundleaf Bat,English,10160
Semon's Leafnosed Bat,English,10160
Pangandaran Roundleaf Bat,English,10161
Sorensen's Leaf-nosed Bat,English,10161
Schneider's Leaf-nosed Bat,English,10162
Schneider's Roundleaf Bat,English,10162
Narrow-eared Roundleaf Bat,English,10163
Lesser Wart-nosed Roundleaf Bat,English,10163
Northern Leafnosed Bat,English,10163
Sumba Roundleaf Bat,English,10164
Lesser Leaf-nosed Bat,English,10165
Lesser Roundleaf Bat,English,10165
Wollaston's Roundleaf Bat,English,10166
Wollaston's Leaf-nosed Bat,English,10166
Roan Antelope,English,10167
Hippotrague,French,10167
Antilope Rouane,French,10167
Antilope chevaline,French,10167
Hippotrague géant de l'Angola,French,10169
Hippotrague noir géant,French,10169
Antílope sable negro,Spanish,10169
Antílope negro gigante,Spanish,10169
Giant Sable Antelope,English,10169
Sable Antelope,English,10170
Strange Big-eared Brown Bat,English,10200
Big-eared Brown Bat,English,10201
Small Big-eared Brown Bat,English,10202
Tropical Big-eared Brown Bat,English,10203
Allen's Woodrat,English,10211
Web-footed Marsh Rat,English,10217
Chaco Marsh Rat,English,10218
Marsh Rat,English,10220
Armoured Rat,English,10259
Striped Hyaena,English,10274
Hyène rayée,French,10274
Father Basilio's Striped Mouse,English,10278
Moon Striped Mouse,English,10280
Ruwenzori Striped Mouse,English,10280
Miller's Striped Mouse,English,10281
Temminck's Striped Mouse,English,10282
Three-striped Grass Mouse,English,10282
Back-striped Grass Mouse,English,10283
Peters's Striped Mouse,English,10283
Capybara,English,10300
Australian Water Rat,English,10310
Common Water Rat,English,10310
Golden-bellied Water Rat,English,10310
Mountain Water Rat,English,10311
Western Water Rat,English,10312
New Britain Water Rat,English,10313
Shawmayer's Water Rat,English,10314
Antilope amizclero enano de agua,Spanish,10341
Cervatillo almizclero acuático,Spanish,10341
Chevrotain aquatique,French,10341
Water Chevrotain,English,10341
Dark-handed Gibbon,English,10543
Agile Gibbon,English,10543
Gibbon agile,French,10543
Gibbon noir,French,10544
Gibbon à favoris blancs,French,10544
Black-cheeked Crested Gibbon,English,10544
Indochinese Gibbon,English,10544
Black Gibbon,English,10544
Crested Gibbon,English,10544
Buff-cheeked Gibbon,English,10545
Yellow-cheeked Crested Gibbon,English,10545
Gibón hulock,Spanish,10546
Hoolock,French,10546
Hoolock Gibbon,English,10546
Dwarf Gibbon,English,10547
Mentawai Gibbon,English,10547
Kloss's Gibbon,English,10547
Siamang de Kloss,French,10547
Siamang enano,Spanish,10547
Siamang de Kloss,Spanish,10547
Gibón de manos blancas,Spanish,10548
Gibbon lar,French,10548
Gibbon à mains blanches,French,10548
White-handed Gibbon,English,10548
Common Gibbon,English,10548
Lar Gibbon,English,10548
White-cheeked Gibbon,English,10549
White-cheeked Crested Gibbon,English,10549
Gibón ceniciento,Spanish,10550
Gibbon cendré,French,10550
Silvery Gibbon,English,10550
Javan Gibbon,English,10550
Müller's Gibbon,English,10551
Bornean Gibbon,English,10551
Grey Gibbon,English,10551
Gibbon de Muller,French,10551
Gibón de Mueller,Spanish,10551
Gibón de cresta negra,Spanish,10552
Capped Gibbon,English,10552
Pileated Gibbon,English,10552
Crowned Gibbon,English,10552
Siamang,English,10553
Siamang,Spanish,10553
Siamang,French,10553
Western Forest Hog,English,10562
Hainan Gymnure,English,10588
Dwarf Gymnure,English,10589
Shrew-hedgehog,English,10590
Shrew Gymnure,English,10590
Baer's Wood Mouse,English,10591
Little Wood Mouse,English,10592
Beaded Wood Mouse,English,10593
Large Wood Mouse,English,10593
Climbing Wood Rat,English,10594
Allen's Wood Mouse,English,10594
Angolan Wood Mouse,English,10595
Montane Wood Mouse,English,10596
East African Montane Wood Mouse,English,10596
Stella Wood Mouse,English,10597
Underwood's Long-tongued Bat,English,10598
Particoloured Flying Squirrel,English,10600
Bartels's Flying Squirrel,English,10602
Palawan Flying Squirrel,English,10604
Phayre's Flying Squirrel,English,10605
Indochinese Flying Squirrel,English,10605
Sipura Flying Squirrel,English,10606
Red-cheeked Flying Squirrel,English,10607
Sumatran Flying Squirrel,English,10608
Western White-eared Giant Rat,English,10632
Eastern White-eared Giant Rat,English,10633
Rough-tailed Giant Rat,English,10633
Sulawesi Montane Long-nosed Squirrel,English,10635
Montane Long-nosed Squirrel,English,10635
Lowland Long-nosed Squirrel,English,10636
Sulawesi Lowland Long-nosed Squirrel,English,10636
True's Vole,English,10642
Murree Vole,English,10643
Bottlehead,English,10707
Northern Bottlenose Whale,English,10707
Ballena hocico de botella del norte,Spanish,10707
Hyperoodon boréal,French,10707
Hyperoodon austral,French,10708
Ballena hocico de botella del sur,Spanish,10708
Southern Bottlenose Whale,English,10708
Giant Jumping Rat,English,10714
Malagasy Giant Rat,English,10714
Hammer-headed Fruit Bat,English,10734
North African Crested Porcupine,English,10746
Crested Porcupine,English,10746
Puercoespín,Spanish,10746
Porc-épic du nord de l'Afrique,French,10746
Porc-épic à crête,French,10746
Cape Porcupine,English,10748
South African Crested Porcupine,English,10748
South African Porcupine,English,10748
Malayan Porcupine,English,10749
East Asian Porcupine,English,10749
Thick-spined Porcupine,English,10750
Indian Crested Porcupine,English,10751
Javan Porcupine,English,10752
Sunda Porcupine,English,10752
Palawan Porcupine,English,10753
Sumatran Porcupine,English,10754
Great Evening Bat,English,10755
Crab-eating Rat,English,10761
Pittier's Crab-eating Rat,English,10762
Stolzmann's Crab-eating Rat,English,10763
Tweedy's Crab-eating Rat,English,10764
Striped Polecat,English,10780
Zouille commune,French,10780
Zouille,French,10780
Zorilla,English,10780
Allen's Big-eared Bat,English,10790
Long-eared Flying Mouse,English,10794
Long-eared Flying Squirrel,English,10794
Anamolure nain,French,10794
Long-eared Scaly-tailed Flying Squirrel,English,10794
Ardilla voladera de orejas largas,Spanish,10794
Ardilla voladora enana,Spanish,10794
Pygmy Scaly-tailed Flying Squirrel,English,10796
Zenker's Flying Mouse,English,10796
African Dwarf Flying Squirrel,English,10796
Zenker's Flying Squirrel,English,10796
Longman's Beaked Whale,English,10821
Indo-pacific Beaked Whale,English,10821
Ballena de pico de Longman,Spanish,10821
Mesoplodon de Longman,French,10821
Indri,French,10826
Indri à queue courte,French,10826
Indri colicorto,Spanish,10826
Indris,English,10826
Boutu,English,10831
Amazon River Dolphin,English,10831
Boto,English,10831
Bufeo,Spanish,10831
Dauphin de l'Amazone,French,10831
Inia,French,10831
Javanese Flying Squirrel,English,10845
Horsfield's Flying Squirrel,English,10845
Mentawai Flying Squirrel,English,10846
Chilean Climbing Mouse,English,10851
Chilean Rat,English,10851
Montane Hutia,English,10859
Puerto Rican Hutia,English,10860
Golden Bandicoot,English,10863
Quenda,English,10864
Southern Brown Bandicoot,English,10865
Golden Bandicoot,English,10866
Golden Bandicoot,English,10867
Southern Brown Bandicoot,English,10868
Southern Brown Bandicoot,English,10869
Southern Brown Bandicoot,English,10870
Yellow-crowned Brush-tailed Rat,English,10878
Plain Brush-tailed Rat,English,10879
Sinnamary Brush-tailed Rat,English,10882
Yellow Deer Mouse,English,10886
Yellow Isthmus Rat,English,10886
Mt Pirri Isthmus Rat,English,10887
Mount Pirri Deer Mouse,English,10887
Blanford's Jerboa,English,10911
Lesser Egyptian Jerboa,English,10912
Greater Egyptian Jerboa,English,10913
Candango Mouse,English,10946
Molelike Mouse,English,10947
Sody's Tree Rat,English,10954
Atlantic Bamboo Rat,English,10957
Dubious Trumpet-eared Bat,English,10967
St Aignan's Trumpet-eared Bat,English,10968
Damara Woolly Bat,English,10969
Groove-toothed Bat,English,10970
Copper Woolly Bat,English,10971
Ethiopian Woolly Bat,English,10972
Flores Woolly Bat,English,10973
Hardwicke's Woolly Bat,English,10974
Hardwicke's Bat,English,10974
Hardwicke's Forest Bat,English,10974
Small Woolly Bat,English,10975
Peters's Trumpet-eared Bat,English,10976
Gilded Groove-toothed Bat,English,10976
Lesser Woolly Bat,English,10977
Least Woolly Bat,English,10978
Least Forest Bat,English,10978
Fly River Trumpet-eared Bat,English,10979
Bismarck Trumpet-eared Bat,English,10980
Papillose Woolly Bat,English,10981
Papillose Bat,English,10981
Golden-tipped Bat,English,10982
Clear-winged Bat,English,10983
Clear-winged Woolly Bat,English,10983
Spurrell's Woolly Bat,English,10984
Painted Bat,English,10985
Smith's Woolly Bat,English,10986
Little Forest Bat,English,10987
Whitehead's Woolly Bat,English,10987
Rock Cavy,English,10988
Lechwe,English,11033
Cobo de Lechwe,Spanish,11033
Lechwe,Spanish,11033
Cobe lechwe,French,11033
Lechwe,French,11033
Kob,English,11036
Puku,English,11037
Roberts' Lechwe,English,11038
Buffon's Kob,English,11041
White-eared Kob,English,11042
Uganda Kob,English,11043
Red Lechwe,English,11044
Kafue Lechwe,English,11045
Black Lechwe,English,11046
Pygmy Sperm Whale,English,11047
Cachalot pygmée,French,11047
Cachalote cabeza chica,Spanish,11047
Cachalote pigmeo,Spanish,11047
Cachalote enano,Spanish,11048
Cachalot nain,French,11048
Dwarf Sperm Whale,English,11048
Owen's Pygmy Sperm Whale,English,11048
Komodo Rat,English,11050
Woolly Giant Rat,English,11061
Fossorial Giant Rat,English,11062
Angolan Long-eared Bat,English,11135
Botswanan Long-eared Bat,English,11136
Namib Long-eared Bat,English,11137
De Winton's Long-eared Bat,English,11138
Sarawak Dolphin,English,11140
Fraser's Dolphin,English,11140
Delfín de Borneo,Spanish,11140
Dauphin de Fraser,French,11140
Lagénorhynque à flanc blanc de l'Atlantique,French,11141
Delfín de flancos blancos,Spanish,11141
Atlantic White-sided Dolphin,English,11141
White-beaked Dolphin,English,11142
Delfín de pico blanco,Spanish,11142
Lagénorhynque à bec blanc de l'Atlantique,French,11142
Lagénorhynque de Peale,French,11143
Delfín austral,Spanish,11143
Blackchin Dolphin,English,11143
Peale's Dolphin,English,11143
Hourglass Dolphin,English,11144
Delfín cruzado,Spanish,11144
Lagénorhynque crucigère,French,11144
Dauphin crucigère,French,11144
Lagénorhynque à flanc blanc du Pacifique,French,11145
Delfín lagenor ringo,Spanish,11145
Pacific White-sided Dolphin,English,11145
Dusky Dolphin,English,11146
Delfín listado,Spanish,11146
Lagénorhynque sombre,French,11146
Northern Viscacha,English,11147
Southern Viscacha,English,11148
Wolffsohn's Viscacha,English,11149
Canguro-liebre peludo,Spanish,11162
Wallabi rojo,Spanish,11162
Wallaby-lièvre roux,French,11162
Wallaby-lièvre de l'ouest,French,11162
Ormala,English,11162
Rufous Hare-wallaby,English,11162
Western Hare-wallaby,English,11162
Wurrup,English,11162
Rufous Hare-wallaby,English,11164
Spectacled Hare-wallaby,English,11165
Spectacled Hare-wallaby,English,11166
Rufous Hare-wallaby,English,11167
Rufous Hare-wallaby,English,11168
Plains Viscacha,English,11170
Munning,English,11171
Banded Hare-wallaby,English,11171
Wallaby-lièvre rayé,French,11171
Wallaby-lièvre à bandes,French,11171
Canguro-liebre rayado,Spanish,11171
Wallabi rayado,Spanish,11171
Banded Hare-wallaby,English,11172
Banded Hare-wallaby,English,11173
Yellow-tailed Woolly Monkey,English,11174
Singe laineux à queue jaune,French,11174
Lagothriche de Humboldt,French,11175
Singe laineux,French,11175
Mono lanudo,Spanish,11175
Humboldt's Woolly Monkey,English,11175
Common Woolly Monkey,English,11175
Colombian Woolly Monkey,English,11176
Steppe Lemming,English,11179
Guanaco,English,11186
Guanaco,French,11186
Guanaco,Spanish,11186
Mt Oku Mouse,English,11202
Mt Oku Rat,English,11202
Four-striped Ground Squirrel,English,11304
Three-striped Ground Squirrel,English,11305
Niobe Ground Squirrel,English,11306
Mentawai Three-striped Squirrel,English,11307
Silver-haired Bat,English,11339
Brandt's Vole,English,11340
Plateau Vole,English,11341
Mandarin Vole,English,11342
Queensland Hairy-nosed Wombat,English,11343
Northern Hairy-nosed Wombat,English,11343
Oso marsupial del río Moonie,Spanish,11343
Vombat de Queensland,Spanish,11343
Wombat à nez poilu du Queensland,French,11343
Southern Hairy-nosed Wombat,English,11344
Western Red Bat,English,11346
Red Bat,English,11346
Red Bat,English,11347
Tacarcuna Bat,English,11348
Ebony Bat,English,11349
Southern Yellow Bat,English,11350
Big Red Bat,English,11351
Northern Yellow Bat,English,11352
Seminole Bat,English,11353
Hawaiian Hoary Bat,English,11354
Yellow-winged Bat,English,11378
Forrest's Mouse,English,11385
Togo Mouse,English,11387
Groove-toothed Forest Mouse,English,11387
Amur Lemming,English,11480
Norway Lemming,English,11481
Léming de tundra,Spanish,11481
Lemming des toundras,French,11481
Brown Lemming,English,11482
Siberian Lemming,English,11482
Mittendorf's Striped Grass Mouse,English,11486
Barbary Striped Grass Mouse,English,11487
Barbary Striped Grass Rat,English,11487
Bellier's Striped Grass Mouse,English,11488
Griselda's Striped Grass Mouse,English,11489
Single-striped Rat,English,11489
Hoogstraal's Striped Grass Mouse,English,11490
Senegal One-striped Grass Mouse,English,11491
Buffoon Striped Grass Mouse,English,11492
Obscure Striped Grass Rat,English,11492
Eastern Single-striped Grass Rat,English,11493
Single-striped Grass Mouse,English,11493
Rosevear's Striped Grass Mouse,English,11494
Typical Striped Grass Mouse,English,11495
Common Striped Grass Rat,English,11495
Punctated Grass Rat,English,11495
Ring-tailed Lemur,English,11496
Lémur colianillado,Spanish,11496
Lémur catta,French,11496
Maki catta,French,11496
Trefoil-toothed Giant Rat,English,11498
Sulawesi Giant Rat,English,11498
Grey Tree Rat,English,11499
Peruvian Rat,English,11500
Andean Rat,English,11500
Black-faced Lion Tamarin,English,11503
Golden-headed Lion Tamarin,English,11504
Tamarino león de cabeza dorada,Spanish,11504
Black Lion Tamarin,English,11505
Golden-rumped Lion Tamarin,English,11505
Golden Lion Tamarin,English,11506
Singe-lion,French,11506
Tamarin soyeux,French,11506
Ocelot,French,11509
Gato onza,Spanish,11509
Ocelote,Spanish,11509
Manigordo,Spanish,11509
Ocelot,English,11509
Oncilla,English,11510
Little Spotted Cat,English,11510
Tiger Cat,English,11510
Gato atigrado,Spanish,11510
Gato tigre,Spanish,11510
Caucel,Spanish,11510
Tigrillo,Spanish,11510
Tirica,Spanish,11510
Gato tigrillo,Spanish,11510
Chat-tigre,French,11510
Chat-tacheté,French,11510
Oncille,French,11510
Margay,French,11511
Gato montés,Spanish,11511
Caucel,Spanish,11511
Tigrillo,Spanish,11511
Tree Ocelot,English,11511
Margay,English,11511
Texas Ocelot,English,11517
Edwards's Leopoldamys,English,11518
Edwards's Long-tailed Giant Rat,English,11518
Neill's Long-tailed Giant Rat,English,11519
Neill's Rat,English,11519
Long-tailed Giant Rat,English,11520
Noisy Rat,English,11520
Mentawai Long-tailed Giant Rat,English,11521
Lémur comadreja de Ambanja,Spanish,11616
Nossi-bé Sportive Lemur,English,11616
Grey-backed Sportive Lemur,English,11616
Milne-Edwards's Sportive Lemur,English,11617
Lémur comadreja de Edwards,Spanish,11617
Lémur comadreja de pies blancos,Spanish,11618
Dry-bush Weasel Lemur,English,11618
White-footed Sportive Lemur,English,11618
Light-necked Sportive Lemur,English,11619
Lémur comadreja de dientes pequeños,Spanish,11619
Grand lépilémur,French,11620
Greater Weasel Lemur,English,11620
Greater Sportive Lemur,English,11620
Lesser Weasel Lemur,English,11621
Red-tailed Sportive Lemur,English,11621
Petit lépilémur,French,11621
Lémur comadreja septentrional,Spanish,11622
Northern Sportive Lemur,English,11622
House-building Rat,English,11634
Greater Stick-nest Rat,English,11634
Rata arquitecto,Spanish,11634
Rat architecte,French,11634
Chat-tigre,French,11638
Serval,French,11638
Serval,Spanish,11638
Serval,English,11638
North African Serval,English,11639
Long-footed Hydromyine,English,11691
Long-footed Water Rat,English,11691
Ernst Mayr's Water Rat,English,11692
Fly River Water Rat,English,11693
Southern Long-nosed Bat,English,11699
White-sided Jackrabbit,English,11792
Hainan Hare,English,11793
Black Jackrabbit,English,11794
Alaskan Hare,English,11795
Yarkand Hare,English,11796
Broom Hare,English,11797
Liebre del piornal,Spanish,11797
Lièvre de Castroviejo,French,11797
Ethiopian Hare,English,11798
Japanese Hare,English,11799
Yunnan Hare,English,11800
Lièvre de Corse,French,11801
Liebre de Córcega,Spanish,11801
Corsican Hare,English,11801
Ethiopian Highland Hare,English,11802
Patagonian Opossum,English,11856
Dark Long-tongued Bat,English,11966
Web-footed Tenrec,English,11979
Aquatic Tenrec,English,11979
Mindanao Mountain Rat,English,11980
Panamanian Spiny Pocket Mouse,English,12073
Mexican Spiny Pocket Mouse,English,12074
Painted Spiny Pocket Mouse,English,12075
Salvin's Spiny Pocket Mouse,English,12076
Jaliscan Spiny Pocket Mouse,English,12077
Chestnut Long-tongued Bat,English,12078
Chinese Lake Dolphin,English,12119
Whitefin Dolphin,English,12119
White Flag Dolphin,English,12119
Changjiang Dolphin,English,12119
Baiji,English,12119
Yangtze River Dolphin,English,12119
Baiji,Spanish,12119
Delfín de China,Spanish,12119
Dauphin fluviatile de Chine,French,12119
Baiji,French,12119
Dauphin aptère boréal,French,12125
Delfín liso,Spanish,12125
Northern Right Whale Dolphin,English,12125
Southern Right Whale Dolphin,English,12126
Tunina sinaleta,Spanish,12126
Delfín liso,Spanish,12126
Dauphin aptère austral,French,12126
Crabeater Seal,English,12246
Bokermann's Nectar Bat,English,12263
Dekeyser's Nectar Bat,English,12264
Handley's Nectar Bat,English,12265
Western Nectar Bat,English,12266
Brazilian Nectar Bat,English,12267
Orange Nectar Bat,English,12268
Panama Long-tongued Bat,English,12268
Thomas's Nectar Bat,English,12269
